-0.04125800000000002,-0.03723799999999988,-0.04383200000000009,-0.055404999999999927,-0.06756600000000024,0.04282599999999981,0.053549999999999986,0.05776100000000017,0.037988000000000355,0.06769300000000023
-0.041309999999999736,-0.03521799999999997,-0.04170499999999988,-0.05318800000000046,-0.06502700000000061,0.04444299999999979,0.0544570000000002,0.055550999999999906,0.03828100000000001,0.06841800000000031
-0.04081100000000015,-0.03499700000000017,-0.041380000000000194,-0.05325699999999989,-0.0652689999999998,0.04342800000000002,0.05435600000000029,0.05572299999999997,0.03647200000000028,0.06266299999999969
-0.040829000000000004,-0.0348919999999997,-0.0409250000000001,-0.05291500000000049,-0.06491100000000039,0.04342699999999988,0.05444099999999974,0.055477999999999916,0.03629999999999978,0.06279600000000007
-0.04114299999999993,-0.03616200000000003,-0.04203500000000027,-0.05387200000000014,-0.06600200000000012,0.04465799999999964,0.05556300000000025,0.05743700000000018,0.03752999999999984,0.0642640000000001
-0.042240000000000055,-0.035486999999999824,-0.04096499999999992,-0.052302000000000515,-0.0641039999999995,0.04515000000000002,0.05504599999999993,0.055830999999999964,0.038594999999999935,0.06720199999999998
-0.04141900000000032,-0.03506900000000002,-0.04101100000000013,-0.05286299999999988,-0.06495400000000018,0.04403699999999988,0.05496400000000001,0.05616600000000016,0.03685500000000008,0.061900000000000066
-0.04126200000000013,-0.0348440000000001,-0.040520000000000334,-0.05251500000000009,-0.06468200000000035,0.04395199999999999,0.05512000000000006,0.05596099999999993,0.03664200000000006,0.061811999999999756
-0.04203599999999996,-0.036273,-0.041596999999999884,-0.05355600000000038,-0.0660090000000002,0.045107999999999926,0.05608499999999994,0.05779700000000032,0.03816100000000011,0.06355399999999989
-0.04241000000000028,-0.035606000000000027,-0.040621999999999936,-0.052123000000000363,-0.06385099999999966,0.04536000000000007,0.05531100000000011,0.05630500000000005,0.03931199999999979,0.06723699999999999
-0.04216600000000037,-0.03525299999999998,-0.04081500000000027,-0.05249199999999998,-0.06462199999999996,0.044391999999999765,0.05530999999999997,0.056309000000000164,0.03755499999999978,0.062033000000000005
-0.04219300000000015,-0.03507799999999994,-0.040207000000000104,-0.05198899999999984,-0.06434099999999976,0.04436399999999985,0.05541300000000016,0.05615199999999998,0.03723499999999991,0.06199200000000005
-0.042462,-0.03623999999999983,-0.04122500000000029,-0.05296400000000023,-0.06546299999999938,0.04545599999999972,0.05629799999999996,0.05809199999999981,0.03877100000000011,0.06425899999999984
-0.04266099999999984,-0.03570299999999982,-0.04053799999999974,-0.05177599999999982,-0.0633840000000001,0.04550299999999963,0.05533900000000003,0.05643200000000004,0.03994900000000001,0.06768900000000011
-0.042562999999999906,-0.03521699999999983,-0.04049600000000009,-0.05225100000000005,-0.06445599999999985,0.044812000000000296,0.05572799999999978,0.05686599999999986,0.038126000000000104,0.06262999999999996
-0.0425399999999998,-0.035016999999999854,-0.040064999999999795,-0.05176999999999987,-0.06398799999999927,0.044723999999999986,0.05558200000000024,0.05644099999999996,0.038079000000000196,0.06230100000000016
-0.04271899999999995,-0.03608099999999981,-0.04083799999999993,-0.05266299999999946,-0.06492699999999996,0.04551700000000025,0.05646199999999979,0.05785000000000018,0.038997999999999866,0.0645159999999998
-0.042939999999999756,-0.03582900000000011,-0.040227000000000235,-0.051458000000000226,-0.06301500000000004,0.04583300000000001,0.05568099999999987,0.05672900000000025,0.04062299999999963,0.06754900000000008
-0.04288099999999995,-0.03540600000000005,-0.040236999999999856,-0.052135000000000264,-0.0641310000000006,0.04493899999999984,0.05573500000000031,0.05706500000000014,0.03855900000000023,0.06321000000000021
-0.04290700000000003,-0.034977000000000036,-0.03977200000000014,-0.05156600000000022,-0.06363699999999994,0.04510000000000014,0.05581600000000009,0.05673100000000009,0.038354,0.06286000000000014
-0.043005000000000404,-0.03602900000000009,-0.04040700000000008,-0.0520470000000004,-0.06442399999999981,0.04559200000000008,0.056262000000000256,0.057685999999999904,0.039449999999999985,0.06483700000000026
-0.04308600000000018,-0.036058000000000145,-0.04010999999999987,-0.051263999999999754,-0.06255899999999937,0.04587899999999978,0.055689999999999795,0.05689900000000003,0.04101599999999994,0.06921099999999969
-0.04326199999999991,-0.035743999999999776,-0.03987399999999974,-0.051806999999999714,-0.06393599999999999,0.045174999999999965,0.05597099999999999,0.05719999999999992,0.03886300000000009,0.06356699999999993
-0.04322300000000023,-0.035487999999999964,-0.03940199999999994,-0.05138699999999963,-0.06351300000000037,0.04519800000000007,0.05605400000000005,0.05680499999999977,0.038596000000000075,0.06349700000000036
-0.043394000000000155,-0.036158000000000357,-0.04025100000000004,-0.051726999999999634,-0.06414000000000009,0.04559999999999986,0.056457999999999675,0.05800800000000006,0.03978999999999999,0.06539399999999995
