-0.043413000000000146,-0.03484099999999968,-0.040794,-0.05186699999999966,-0.06343199999999971,0.04334499999999997,0.05524600000000035,0.055091,0.03646799999999972,0.06396699999999989
-0.043623999999999885,-0.035185000000000244,-0.040443999999999924,-0.051668999999999965,-0.06288599999999978,0.04581199999999974,0.056457999999999675,0.05492000000000008,0.038380999999999776,0.06618499999999994
-0.04507200000000022,-0.036488999999999994,-0.04113599999999984,-0.052357999999999905,-0.06332499999999985,0.04690700000000003,0.05728499999999981,0.056078000000000294,0.03994699999999973,0.06782399999999988
-0.046167999999999765,-0.03723600000000005,-0.04163899999999998,-0.05269400000000024,-0.06417900000000021,0.04782799999999998,0.05795199999999978,0.05711300000000019,0.04130199999999995,0.06963000000000008
-0.04705899999999996,-0.03799999999999981,-0.04164399999999979,-0.05303000000000013,-0.06434599999999957,0.04864000000000024,0.05821200000000015,0.05765799999999999,0.04236899999999988,0.07129300000000027
-0.047661000000000175,-0.038594999999999935,-0.04169799999999979,-0.05312500000000009,-0.06440000000000001,0.04908199999999985,0.058553999999999995,0.05814800000000009,0.043340000000000156,0.07308999999999966
-0.04814600000000002,-0.039149999999999796,-0.04213000000000022,-0.05344599999999966,-0.06458899999999979,0.04943799999999987,0.05891499999999983,0.05870199999999981,0.04404100000000044,0.07437300000000002
-0.04594200000000015,-0.03644299999999978,-0.04026499999999977,-0.051905999999999786,-0.06366799999999984,0.047242999999999924,0.05806699999999987,0.0568010000000001,0.03944399999999959,0.06427100000000019
-0.045490999999999726,-0.0359320000000003,-0.04004300000000027,-0.05173500000000031,-0.0634870000000003,0.04650299999999996,0.05757000000000012,0.05650699999999986,0.03849999999999998,0.06222599999999989
-0.04519200000000012,-0.03586400000000012,-0.03987199999999991,-0.05165799999999976,-0.06318000000000001,0.04620600000000019,0.05729400000000018,0.05608000000000013,0.038037999999999794,0.06120599999999987
-0.04501899999999992,-0.03577800000000009,-0.03957999999999995,-0.05151699999999959,-0.0634699999999997,0.04589799999999977,0.05715699999999968,0.055854999999999766,0.03769100000000014,0.060650000000000315
-0.04475999999999969,-0.035673000000000066,-0.03973400000000016,-0.05140399999999978,-0.06353400000000065,0.045970000000000066,0.0570409999999999,0.05554400000000026,0.03743799999999986,0.0604309999999999
-0.044848,-0.03573499999999985,-0.03974000000000011,-0.05149000000000026,-0.06373500000000032,0.046018000000000114,0.05702700000000016,0.05569799999999958,0.037567999999999824,0.06033199999999983
-0.04477500000000001,-0.03654199999999985,-0.04008999999999974,-0.051513999999999616,-0.06380800000000075,0.04673299999999969,0.057574000000000236,0.05641000000000007,0.03858000000000006,0.0622250000000002
-0.04491999999999985,-0.03730000000000011,-0.040783000000000236,-0.052265999999999924,-0.06465600000000027,0.047490000000000254,0.05827399999999994,0.057687000000000044,0.03939999999999966,0.06322200000000011
-0.04501899999999992,-0.03781699999999999,-0.041437999999999864,-0.052984000000000364,-0.06521199999999983,0.047940000000000094,0.0588949999999997,0.05846899999999966,0.04027000000000003,0.06444800000000006
-0.04532000000000025,-0.03887700000000027,-0.04201800000000011,-0.05345600000000017,-0.0663020000000003,0.048717999999999595,0.05942100000000039,0.059731999999999896,0.04116900000000001,0.06554000000000038
-0.046021999999999785,-0.03995400000000027,-0.04315800000000003,-0.05467000000000022,-0.06777599999999939,0.049595000000000056,0.060419,0.061706999999999734,0.04278999999999966,0.06860599999999994
-0.04699300000000006,-0.041161000000000225,-0.043943000000000065,-0.05580300000000005,-0.06905599999999978,0.0506359999999999,0.06091700000000033,0.06344199999999978,0.04443699999999984,0.0714809999999999
-0.04569000000000001,-0.039206000000000074,-0.04205300000000012,-0.053336999999999524,-0.0660639999999999,0.049129999999999896,0.05943299999999985,0.06032700000000002,0.04174699999999998,0.06672699999999976
-0.04537500000000039,-0.038304000000000116,-0.041147000000000045,-0.05252699999999999,-0.06498699999999946,0.04861400000000016,0.05908200000000008,0.05901600000000018,0.04071800000000003,0.06482400000000021
-0.04548400000000008,-0.037915000000000365,-0.040849000000000135,-0.05232799999999971,-0.06454000000000004,0.04844999999999988,0.05899300000000007,0.05876799999999971,0.04034399999999971,0.06435199999999996
-0.04545100000000035,-0.037078000000000166,-0.04017699999999991,-0.051423999999999914,-0.0634920000000001,0.04794799999999988,0.0584279999999997,0.05688999999999966,0.0396270000000003,0.06286799999999992
-0.04604099999999978,-0.037885999999999864,-0.04058500000000009,-0.05207200000000034,-0.06417699999999993,0.04833600000000038,0.05895899999999976,0.05754400000000004,0.0397470000000002,0.0632109999999999
-0.04591300000000009,-0.03770099999999976,-0.04047799999999979,-0.05192699999999961,-0.06422900000000009,0.048394999999999744,0.0590139999999999,0.0584039999999999,0.040069999999999606,0.06399099999999969
